customer_id,gender,birth_year,city,acquisition_channel,last_purchase_date,first_purchase_date,frequency,monetary,avg_order_value,recency_days,customer_lifetime_days,n_unique_categories,n_unique_brands,favorite_brand,avg_item_price,avg_line_amount,discount_usage_rate,n_transactions
C00579,F,1975.0,Biên Hòa,Zalo,2025-09-29,2024-12-29,4.0,82941400.0,20735350.0,178.0,274.0,4.0,6.0,H&M,10217625.0,14320166.666666666,0.25,4.0
C00580,M,1966.0,Biên Hòa,Shopee,2025-04-28,2024-10-19,2.0,32498550.0,16249275.0,332.0,191.0,5.0,5.0,TH True,2879200.0,8644200.0,1.0,2.0
C00581,M,1981.0,Thủ Đức,Google,2026-02-20,2025-12-02,2.0,21852350.0,10926175.0,34.0,80.0,3.0,3.0,Adidas,1399200.0,4517000.0,0.5,2.0
C00582,F,1997.0,Biên Hòa,Facebook,2025-09-11,2024-12-07,2.0,1693200.0,846600.0,196.0,278.0,2.0,3.0,Uniqlo,512000.0,996000.0,0.5,2.0
C00583,M,1988.0,Đà Nẵng,Referral,2025-12-13,2025-12-13,1.0,843000.0,843000.0,103.0,0.0,1.0,1.0,LOréal,281000.0,1124000.0,1.0,1.0
C00584,M,1979.0,Thủ Đức,Facebook,2024-05-17,2024-05-17,1.0,899200.0,899200.0,678.0,0.0,1.0,1.0,Local Brand,281000.0,1124000.0,1.0,1.0
C00585,M,1980.0,Hà Nội,Website,2024-04-09,2024-04-09,1.0,1518000.0,1518000.0,716.0,0.0,1.0,1.0,Innisfree,759000.0,1518000.0,0.0,1.0
C00586,F,1974.0,Đà Nẵng,Facebook,2025-08-10,2024-08-13,2.0,15834000.0,7917000.0,228.0,362.0,2.0,2.0,Adidas,1467000.0,5758000.0,0.5,2.0
C00587,F,1979.0,Biên Hòa,TikTok,2025-07-30,2025-07-30,1.0,2682800.0,2682800.0,239.0,0.0,2.0,3.0,Fahasa,571666.6666666666,941333.3333333334,1.0,1.0
C00588,F,1982.0,TP.HCM,Walk-in,2025-09-05,2025-09-05,1.0,18812000.0,18812000.0,202.0,0.0,3.0,3.0,Generic,1259666.6666666667,6270666.666666667,0.0,1.0
C00589,M,1976.0,Hải Phòng,Facebook,2025-07-26,2023-10-22,2.0,15646650.0,7823325.0,243.0,643.0,2.0,3.0,LG,5986333.333333333,6211666.666666667,1.0,2.0
C00590,M,1994.0,Cần Thơ,Referral,2026-01-10,2025-09-27,3.0,156792000.0,52264000.0,75.0,105.0,3.0,7.0,LOréal,6882571.428571428,22398857.14285714,0.0,3.0
C00591,X,2000.0,Huế,Facebook,2024-06-15,2024-06-15,1.0,26309000.0,26309000.0,649.0,0.0,1.0,2.0,Samsung,2872500.0,13154500.0,0.0,1.0
C00592,M,1983.0,Vũng Tàu,Referral,2024-06-23,2024-06-23,1.0,1801000.0,1801000.0,641.0,0.0,1.0,1.0,Anker,1801000.0,1801000.0,0.0,1.0
C00593,M,1994.0,Biên Hòa,Website,2025-10-02,2025-08-22,2.0,10389400.0,5194700.0,175.0,41.0,3.0,3.0,LG,1047000.0,3946333.3333333335,0.5,2.0
C00594,M,1974.0,Hà Nội,Shopee,2025-12-23,2025-01-31,4.0,12501000.0,3125250.0,93.0,326.0,5.0,6.0,Apple,723000.0,2503800.0,0.25,4.0
C00595,M,1999.0,Biên Hòa,Facebook,2024-12-03,2023-09-01,3.0,5184550.0,1728183.3333333333,478.0,459.0,3.0,4.0,Sony,766500.0,1676750.0,1.0,3.0
C00596,M,1986.0,Thủ Đức,Referral,2025-09-06,2024-11-24,5.0,49612900.0,9922580.0,201.0,286.0,4.0,6.0,Samsung,2440000.0,6641500.0,0.4,5.0
C00597,M,1998.0,Hải Phòng,Shopee,,,,,,,,,,,,,,
C00598,M,1974.0,Thủ Đức,Referral,2025-10-15,2025-10-15,1.0,10268000.0,10268000.0,162.0,0.0,2.0,2.0,Local Brand,1479666.6666666667,4278333.333333333,1.0,1.0
C00599,M,1986.0,Bắc Ninh,Shopee,2024-10-19,2024-05-28,3.0,68913100.0,22971033.333333332,523.0,144.0,5.0,7.0,Generic,2072181.8181818181,6524545.454545454,0.3333333333333333,3.0
C00600,F,1994.0,,Google,2026-02-04,2025-05-18,2.0,7378450.0,3689225.0,50.0,262.0,4.0,4.0,Generic,641750.0,1996750.0,0.5,2.0
C00601,M,1986.0,Đà Nẵng,Shopee,2026-02-27,2025-08-16,2.0,71400000.0,35700000.0,27.0,195.0,5.0,5.0,Innisfree,4006000.0,11900000.0,0.0,2.0
C00602,M,1992.0,Buôn Ma Thuột,Zalo,2025-06-12,2024-06-17,6.0,319008600.0,53168100.0,287.0,360.0,5.0,8.0,Samsung,8807818.181818182,29621272.727272727,0.5,6.0
C00603,F,1981.0,Biên Hòa,Shopee,2024-09-04,2024-09-04,1.0,15967600.0,15967600.0,568.0,0.0,2.0,2.0,Xiaomi,1758500.0,8404000.0,1.0,1.0
C00604,F,1985.0,Huế,Referral,2026-03-23,2025-09-13,2.0,13729000.0,6864500.0,3.0,191.0,3.0,3.0,Fahasa,1847666.6666666667,4621000.0,0.5,2.0
C00605,X,1977.0,Đà Nẵng,Google,2026-02-23,2024-06-02,4.0,79615000.0,19903750.0,31.0,631.0,6.0,9.0,Local Brand,4041500.0,8524000.0,0.25,4.0
C00606,M,1975.0,Huế,Website,2025-09-08,2024-07-19,4.0,76405600.0,19101400.0,199.0,416.0,5.0,6.0,Adidas,2851200.0,8120300.0,0.75,4.0
C00607,F,1972.0,Bắc Ninh,Walk-in,2026-02-15,2024-05-17,4.0,82110000.0,20527500.0,39.0,639.0,3.0,5.0,Xiaomi,4644000.0,11730000.0,0.0,4.0
C00608,F,1984.0,Huế,Referral,,,,,,,,,,,,,,
C00609,M,1975.0,Khác,Referral,2025-06-16,2024-01-29,4.0,20630350.0,5157587.5,283.0,504.0,6.0,9.0,Local Brand,2470600.0,2757111.111111111,0.5,4.0
C00610,M,1978.0,Biên Hòa,Zalo,2026-03-18,2025-10-26,3.0,10844200.0,3614733.3333333335,8.0,143.0,3.0,5.0,Generic,749571.4285714285,1635714.2857142857,0.3333333333333333,3.0
C00611,Unknown,1987.0,,Facebook,2026-01-10,2024-03-29,2.0,38014500.0,19007250.0,75.0,652.0,3.0,2.0,Adidas,4393666.666666667,13181000.0,0.5,2.0
C00612,F,1981.0,Đà Nẵng,,2026-03-08,2025-09-26,4.0,74411400.0,18602850.0,18.0,163.0,4.0,8.0,Fahasa,4425571.428571428,13806333.333333334,0.5,4.0
C00613,F,1986.0,Thủ Đức,TikTok,2025-11-29,2025-02-22,3.0,41456750.0,13818916.666666666,117.0,280.0,5.0,6.0,LG,2890666.6666666665,6924333.333333333,0.3333333333333333,3.0
C00614,F,1971.0,Khác,Zalo,2025-01-21,2023-09-18,3.0,80318000.0,26772666.666666668,429.0,491.0,4.0,5.0,H&M,4196333.333333333,13386333.333333334,0.0,3.0
C00615,,1986.0,Khác,TikTok,2024-07-26,2024-07-26,1.0,78629600.0,78629600.0,608.0,0.0,2.0,3.0,Anker,8801000.0,27589333.333333332,1.0,1.0
C00616,M,1990.0,,Google,2025-02-06,2025-02-06,1.0,2784000.0,2784000.0,413.0,0.0,2.0,2.0,Panasonic,363000.0,1392000.0,0.0,1.0
C00617,F,1969.0,Hà Nội,Google,2025-11-17,2025-11-17,1.0,1392300.0,1392300.0,129.0,0.0,1.0,1.0,Samsung,663000.0,1989000.0,1.0,1.0
C00618,F,1973.0,TP.HCM,Walk-in,2026-01-19,2024-09-11,3.0,12218000.0,4072666.6666666665,66.0,495.0,4.0,6.0,Panasonic,1009857.1428571428,2036333.3333333333,0.0,3.0
C00619,M,1994.0,Hà Nội,Zalo,2025-12-06,2025-06-18,3.0,130977000.0,43659000.0,110.0,171.0,3.0,4.0,Generic,4855750.0,32744250.0,0.0,3.0
C00620,F,1990.0,Huế,Facebook,2025-06-29,2025-06-14,2.0,34067000.0,17033500.0,270.0,15.0,4.0,4.0,Anker,1559800.0,6813400.0,0.0,2.0
C00621,F,1976.0,Biên Hòa,TikTok,2025-08-20,2025-03-22,3.0,159292400.0,53097466.666666664,218.0,151.0,3.0,4.0,Apple,9583500.0,44435500.0,0.3333333333333333,3.0
C00622,F,1982.0,Huế,Zalo,2025-05-30,2025-05-03,2.0,93847050.0,46923525.0,300.0,27.0,3.0,5.0,Adidas,5517000.0,24126200.0,1.0,2.0
C00623,M,2006.0,Cần Thơ,Website,2026-02-12,2025-07-30,4.0,68587000.0,17146750.0,42.0,197.0,6.0,7.0,Generic,3510583.3333333335,6858700.0,0.25,4.0
C00624,F,1968.0,TP.HCM,Referral,,,,,,,,,,,,,,
C00625,M,1991.0,Hải Phòng,TikTok,2024-08-02,2024-07-03,2.0,86764150.0,43382075.0,601.0,30.0,3.0,5.0,Anker,3741200.0,18236800.0,0.5,2.0
C00626,M,1989.0,Khác,Walk-in,2026-01-07,2026-01-07,1.0,1715000.0,1715000.0,78.0,0.0,1.0,1.0,Adidas,1715000.0,1715000.0,0.0,1.0
C00627,F,1986.0,Vũng Tàu,Walk-in,2025-10-15,2025-05-04,5.0,269166650.0,53833330.0,162.0,164.0,5.0,8.0,Panasonic,4626266.666666667,24650142.85714286,0.8,5.0
C00628,F,1976.0,Hà Nội,Walk-in,2025-08-10,2024-07-19,3.0,66552200.0,22184066.666666668,228.0,387.0,6.0,7.0,Local Brand,4086500.0,9089250.0,0.6666666666666666,3.0
C00629,M,1966.0,Khác,Referral,2025-08-24,2025-05-21,2.0,14024000.0,7012000.0,214.0,95.0,5.0,4.0,Xiaomi,696333.3333333334,2597333.3333333335,0.5,2.0
C00630,F,1998.0,Biên Hòa,TikTok,2024-07-01,2024-06-16,2.0,2090200.0,1045100.0,633.0,15.0,3.0,3.0,Sony,597000.0,1355000.0,0.5,2.0
C00631,M,1980.0,Buôn Ma Thuột,TikTok,2024-08-01,2024-08-01,1.0,5180000.0,5180000.0,602.0,0.0,1.0,1.0,Innisfree,1295000.0,6475000.0,1.0,1.0
C00632,M,1979.0,Vũng Tàu,Shopee,2025-09-27,2024-06-17,4.0,69102750.0,17275687.5,180.0,467.0,5.0,7.0,Anker,2051444.4444444445,10072500.0,0.5,4.0
C00633,M,1976.0,Hải Phòng,Walk-in,2026-01-07,2026-01-07,1.0,5700000.0,5700000.0,78.0,0.0,1.0,1.0,Adidas,1425000.0,5700000.0,0.0,1.0
C00634,F,2002.0,Hà Nội,Walk-in,2026-02-02,2025-08-13,3.0,8347600.0,2782533.3333333335,52.0,173.0,4.0,4.0,Samsung,789250.0,2160250.0,0.6666666666666666,3.0
C00635,M,2001.0,Hải Phòng,Website,2025-01-21,2025-01-21,1.0,59826000.0,59826000.0,429.0,0.0,2.0,2.0,TH True,7435500.0,29913000.0,0.0,1.0
C00636,F,1976.0,Huế,Facebook,,,,,,,,,,,,,,
C00637,M,1979.0,Vũng Tàu,TikTok,,,,,,,,,,,,,,
C00638,F,1965.0,Biên Hòa,TikTok,2024-06-25,2024-02-27,2.0,55812900.0,27906450.0,639.0,119.0,5.0,5.0,Generic,2766666.6666666665,9327833.333333334,0.5,2.0
C00639,F,1976.0,Khác,Walk-in,,,,,,,,,,,,,,
C00640,M,1974.0,Vũng Tàu,Zalo,2024-06-15,2023-09-16,2.0,33784450.0,16892225.0,649.0,273.0,4.0,3.0,Local Brand,2477400.0,9523800.0,1.0,2.0
C00641,F,1969.0,Biên Hòa,Shopee,2024-11-04,2024-11-04,1.0,77044000.0,77044000.0,507.0,0.0,4.0,5.0,Baseus,3849400.0,18128000.0,1.0,1.0
C00642,M,1986.0,Cần Thơ,Walk-in,2025-12-10,2025-07-29,2.0,2170200.0,1085100.0,106.0,134.0,4.0,4.0,Local Brand,656000.0,782666.6666666666,0.5,2.0
C00643,M,1992.0,Khác,Website,2024-12-21,2023-11-21,3.0,50492500.0,16830833.333333332,460.0,396.0,5.0,8.0,Local Brand,3004777.777777778,6638125.0,0.6666666666666666,3.0
C00644,F,1976.0,Thủ Đức,Walk-in,2026-02-17,2025-09-30,2.0,34050000.0,17025000.0,37.0,140.0,4.0,4.0,Anker,2277000.0,11350000.0,0.5,2.0
C00645,,1989.0,Cần Thơ,Referral,2025-09-01,2024-08-23,3.0,6793200.0,2264400.0,206.0,374.0,4.0,4.0,Adidas,858200.0,2104500.0,0.6666666666666666,3.0
C00646,M,1965.0,Thủ Đức,Shopee,2026-01-16,2024-04-19,2.0,60904500.0,30452250.0,69.0,637.0,3.0,4.0,Apple,3608200.0,16068000.0,0.5,2.0
C00647,0,1976.0,Vũng Tàu,Walk-in,2025-11-15,2025-04-28,3.0,11280000.0,3760000.0,131.0,201.0,3.0,3.0,Adidas,831750.0,2820000.0,0.0,3.0
C00648,M,2005.0,,Google,2025-07-30,2025-07-30,1.0,0.0,0.0,239.0,0.0,1.0,1.0,Panasonic,,,0.0,1.0
C00649,M,1986.0,Thủ Đức,Google,2025-05-13,2024-11-24,3.0,34121600.0,11373866.666666666,317.0,170.0,5.0,5.0,Xiaomi,1874571.4285714286,6397142.857142857,0.6666666666666666,3.0
C00650,F,1985.0,Đà Nẵng,Google,2024-04-30,2024-04-30,1.0,4407000.0,4407000.0,695.0,0.0,3.0,3.0,Innisfree,432333.3333333333,1469000.0,0.0,1.0
C00651,F,1993.0,Hà Nội,Referral,2026-02-05,2025-09-30,2.0,5756000.0,2878000.0,49.0,128.0,4.0,4.0,Generic,240600.0,1151200.0,0.0,2.0
C00652,M,1969.0,Biên Hòa,Referral,2026-03-24,2024-03-22,2.0,207000.0,103500.0,2.0,732.0,3.0,2.0,Local Brand,1004000.0,207000.0,0.5,2.0
C00653,M,1968.0,Nha Trang,Website,2025-04-21,2025-04-21,1.0,13562100.0,13562100.0,339.0,0.0,3.0,2.0,Sony,1768000.0,7534500.0,1.0,1.0
C00654,F,1975.0,Nha Trang,Website,,,,,,,,,,,,,,
C00655,F,1999.0,Nha Trang,Google,,,,,,,,,,,,,,
C00656,M,1975.0,Huế,Google,2025-11-22,2025-01-12,4.0,51864500.0,12966125.0,124.0,314.0,3.0,3.0,Samsung,2111000.0,7429285.714285715,0.25,4.0
C00657,F,1966.0,Biên Hòa,Referral,2025-07-20,2024-03-02,4.0,114357800.0,28589450.0,249.0,505.0,6.0,7.0,Local Brand,2546636.3636363638,13631777.777777778,0.75,4.0
C00658,M,1986.0,Đà Nẵng,Shopee,2024-08-30,2024-01-19,2.0,14904200.0,7452100.0,573.0,224.0,4.0,4.0,Innisfree,1716500.0,5269250.0,0.5,2.0
C00659,M,2000.0,TP.HCM,Walk-in,2026-01-18,2026-01-18,1.0,210000.0,210000.0,67.0,0.0,1.0,1.0,Vinamilk,105000.0,210000.0,0.0,1.0
C00660,F,1966.0,Nha Trang,Zalo,2026-03-10,2025-02-13,7.0,125385550.0,17912221.42857143,16.0,390.0,4.0,9.0,Local Brand,4643100.0,15721555.555555556,0.7142857142857143,7.0
C00661,F,1975.0,Hà Nội,Google,2025-09-02,2025-09-02,1.0,39820000.0,39820000.0,205.0,0.0,2.0,2.0,Local Brand,6044000.0,19910000.0,0.0,1.0
C00662,M,1977.0,Nha Trang,Referral,2025-01-08,2025-01-08,1.0,67544000.0,67544000.0,442.0,0.0,2.0,1.0,Anker,5657333.333333333,22514666.666666668,0.0,1.0
C00663,F,1984.0,Hải Phòng,Google,2025-12-25,2025-12-20,2.0,19405250.0,9702625.0,91.0,5.0,4.0,4.0,Zara,2936800.0,6659000.0,1.0,2.0
C00664,F,2001.0,,Website,2023-12-24,2023-12-24,1.0,1015200.0,1015200.0,823.0,0.0,3.0,3.0,Local Brand,216333.33333333334,634500.0,1.0,1.0
C00665,M,1988.0,Hà Nội,Shopee,2025-08-12,2023-11-14,4.0,9281400.0,2320350.0,226.0,637.0,4.0,5.0,Generic,1141000.0,2560800.0,0.5,4.0
C00666,F,2005.0,Vũng Tàu,Website,2025-05-04,2024-02-13,2.0,10175400.0,5087700.0,326.0,446.0,3.0,3.0,Uniqlo,915666.6666666666,3504333.3333333335,0.5,2.0
C00667,M,1966.0,Hải Phòng,Zalo,2026-03-21,2024-06-26,8.0,158691150.0,19836393.75,5.0,633.0,5.0,11.0,Apple,5818333.333333333,11454823.529411765,0.875,8.0
C00668,F,1970.0,,,2026-02-01,2025-08-24,3.0,54716950.0,18238983.333333332,53.0,161.0,5.0,6.0,Innisfree,3977125.0,8968625.0,0.6666666666666666,3.0
C00669,F,1995.0,,Referral,2025-01-29,2024-04-14,3.0,28484000.0,9494666.666666666,421.0,290.0,4.0,4.0,Adidas,1787400.0,6180000.0,0.3333333333333333,3.0
C00670,F,1976.0,Biên Hòa,Shopee,2026-03-20,2024-10-15,2.0,47008000.0,23504000.0,6.0,521.0,3.0,3.0,Vinamilk,5119333.333333333,15669333.333333334,0.0,2.0
C00671,M,1993.0,Hà Nội,Referral,,,,,,,,,,,,,,
C00672,,1981.0,,Referral,2025-05-29,2024-10-24,3.0,26988600.0,8996200.0,301.0,217.0,3.0,5.0,Adidas,2213000.0,4908000.0,0.3333333333333333,3.0
C00673,M,1974.0,Khác,Google,2026-03-10,2025-01-14,2.0,4471750.0,2235875.0,16.0,420.0,3.0,3.0,Generic,721666.6666666666,1564666.6666666667,0.5,2.0
C00674,F,1999.0,Nha Trang,,2024-05-03,2024-05-03,1.0,671650.0,671650.0,692.0,0.0,4.0,3.0,Sony,165500.0,235666.66666666666,1.0,1.0
C00675,M,1989.0,Bắc Ninh,Shopee,2026-03-22,2025-02-11,3.0,14952900.0,4984300.0,4.0,404.0,3.0,5.0,Generic,1475500.0,3783000.0,0.6666666666666666,3.0
C00676,F,2001.0,Hải Phòng,Website,,,,,,,,,,,,,,
C00677,M,1990.0,Thủ Đức,Facebook,2024-10-18,2024-05-05,3.0,79199900.0,26399966.666666668,524.0,166.0,4.0,4.0,Adidas,5103666.666666667,15225166.666666666,0.6666666666666666,3.0
C00678,M,1972.0,Khác,Website,2025-09-20,2025-06-02,2.0,4916400.0,2458200.0,187.0,110.0,4.0,4.0,Local Brand,621750.0,1539000.0,1.0,2.0
C00679,M,1978.0,Khác,TikTok,2025-08-08,2024-06-21,2.0,16177500.0,8088750.0,230.0,413.0,4.0,4.0,Adidas,1064250.0,4401750.0,0.5,2.0
C00680,M,1992.0,TP.HCM,Shopee,2025-07-30,2025-06-30,2.0,88261500.0,44130750.0,239.0,30.0,2.0,2.0,Anker,7103250.0,29420500.0,1.0,2.0
C00681,M,2003.0,Cần Thơ,Walk-in,,,,,,,,,,,,,,
C00682,M,1970.0,Nha Trang,Shopee,2025-07-21,2025-07-08,2.0,14046000.0,7023000.0,248.0,13.0,2.0,2.0,Zara,1914000.0,4682000.0,0.0,2.0
C00683,F,1982.0,Bắc Ninh,Website,2026-02-20,2026-02-20,1.0,5316000.0,5316000.0,34.0,0.0,2.0,2.0,Sony,1772000.0,5316000.0,0.0,1.0
C00684,F,1972.0,Nha Trang,Zalo,2024-05-16,2023-12-29,2.0,30837000.0,15418500.0,679.0,139.0,3.0,3.0,Generic,2559000.0,10279000.0,0.0,2.0
C00685,M,1971.0,Vũng Tàu,Google,2024-05-29,2024-05-22,2.0,112356000.0,56178000.0,666.0,7.0,2.0,2.0,LG,28089000.0,112356000.0,0.5,2.0
C00686,F,1991.0,Cần Thơ,Shopee,2025-12-22,2025-03-15,5.0,59655100.0,11931020.0,94.0,282.0,6.0,9.0,Generic,1776785.7142857143,4571714.285714285,0.4,5.0
C00687,F,2001.0,Vũng Tàu,Website,2025-11-03,2025-04-09,2.0,31252800.0,15626400.0,143.0,208.0,4.0,5.0,Sony,1973333.3333333333,6270600.0,0.5,2.0
C00688,M,1982.0,Nha Trang,Zalo,2025-04-25,2025-04-25,1.0,2265000.0,2265000.0,335.0,0.0,2.0,2.0,H&M,842000.0,1510000.0,1.0,1.0
C00689,F,1967.0,Nha Trang,Walk-in,2026-02-17,2025-05-28,3.0,13370350.0,4456783.333333333,37.0,265.0,4.0,7.0,LG,780166.6666666666,2633500.0,0.6666666666666666,3.0
C00690,M,1968.0,Thủ Đức,Website,2026-03-19,2025-06-07,4.0,57536000.0,14384000.0,7.0,285.0,4.0,6.0,Xiaomi,2973714.285714286,8219428.571428572,0.0,4.0
C00691,,1966.0,Biên Hòa,Referral,2025-03-20,2025-03-20,1.0,22602000.0,22602000.0,371.0,0.0,2.0,2.0,Zara,1685000.0,7534000.0,0.0,1.0
C00692,F,1996.0,Thủ Đức,Google,2025-09-06,2024-05-24,2.0,2778000.0,1389000.0,201.0,470.0,2.0,4.0,Vinamilk,245000.0,694500.0,0.0,2.0
C00693,M,1984.0,Thủ Đức,Website,2025-12-03,2024-02-10,5.0,44927000.0,8985400.0,113.0,662.0,4.0,8.0,LG,2115800.0,4492700.0,0.0,5.0
C00694,F,1991.0,Vũng Tàu,Google,2025-06-25,2024-07-08,3.0,71720150.0,23906716.666666668,274.0,352.0,3.0,3.0,Generic,4003200.0,14480200.0,0.3333333333333333,3.0
C00695,F,1978.0,Nha Trang,Website,2024-01-04,2024-01-04,1.0,1998000.0,1998000.0,812.0,0.0,1.0,1.0,Local Brand,999000.0,1998000.0,0.0,1.0
C00696,F,1968.0,Bắc Ninh,Zalo,2026-02-11,2025-04-06,3.0,14776050.0,4925350.0,43.0,311.0,3.0,1.0,Local Brand,1016333.3333333334,4931000.0,0.3333333333333333,3.0
C00697,F,1997.0,Nha Trang,Zalo,2026-03-01,2025-04-05,3.0,10016800.0,3338933.3333333335,25.0,330.0,2.0,3.0,Sony,2852666.6666666665,3547333.3333333335,0.3333333333333333,3.0
C00698,M,1976.0,Hải Phòng,TikTok,2025-12-30,2024-12-05,5.0,256288500.0,51257700.0,86.0,390.0,5.0,11.0,Baseus,5275937.5,18109562.5,0.6,5.0
C00699,M,1967.0,Huế,Facebook,2024-03-20,2023-12-28,3.0,48613500.0,16204500.0,736.0,83.0,4.0,6.0,Local Brand,3481000.0,7263571.428571428,0.6666666666666666,3.0
C00700,M,1982.0,Biên Hòa,Website,2026-03-23,2024-12-07,5.0,22068962.0,4413792.4,3.0,471.0,6.0,7.0,Adidas,783750.0,1999348.3333333333,0.6,5.0
C00701,F,1986.0,TP.HCM,Facebook,2025-05-06,2024-11-16,3.0,35898200.0,11966066.666666666,324.0,171.0,3.0,4.0,Xiaomi,2772500.0,7694333.333333333,1.0,3.0
C00702,F,1996.0,Vũng Tàu,Website,2025-03-08,2025-03-08,1.0,718200.0,718200.0,383.0,0.0,1.0,1.0,Anker,756000.0,756000.0,1.0,1.0
C00703,F,2002.0,Bắc Ninh,Walk-in,2025-11-18,2024-03-16,7.0,108222100.0,15460300.0,128.0,612.0,6.0,11.0,Xiaomi,2525214.285714286,8226857.142857143,0.42857142857142855,7.0
C00704,M,1981.0,Thủ Đức,Google,,,,,,,,,,,,,,
C00705,M,1989.0,Hà Nội,Zalo,2025-12-10,2025-12-10,1.0,2176000.0,2176000.0,106.0,0.0,2.0,2.0,Adidas,397000.0,1088000.0,0.0,1.0
C00706,M,1986.0,Buôn Ma Thuột,TikTok,2026-01-31,2026-01-31,1.0,6925000.0,6925000.0,54.0,0.0,1.0,1.0,Samsung,6925000.0,6925000.0,0.0,1.0
C00707,,1982.0,Buôn Ma Thuột,Shopee,2025-05-23,2025-05-23,1.0,22408000.0,22408000.0,307.0,0.0,2.0,2.0,LG,2801000.0,11204000.0,0.0,1.0
C00708,M,1965.0,Huế,Zalo,2025-06-27,2025-06-27,1.0,3030500.0,3030500.0,272.0,0.0,1.0,1.0,Xiaomi,1595000.0,3190000.0,1.0,1.0
C00709,M,2003.0,Khác,Facebook,2025-06-16,2025-06-16,1.0,18259200.0,18259200.0,283.0,0.0,2.0,3.0,Xiaomi,2418666.6666666665,6762666.666666667,1.0,1.0
C00710,F,2003.0,Khác,Referral,2026-02-23,2024-04-12,4.0,45361400.0,11340350.0,31.0,682.0,5.0,7.0,Local Brand,2702400.0,5103965.0,0.5,4.0
C00711,F,1992.0,Nha Trang,Walk-in,2025-12-24,2025-08-16,2.0,19839200.0,9919600.0,92.0,130.0,3.0,3.0,Sony,5250666.666666667,8524000.0,1.0,2.0
C00712,F,1978.0,Huế,Referral,2025-11-22,2025-11-22,1.0,13992000.0,13992000.0,124.0,0.0,1.0,2.0,LG,1749000.0,6996000.0,0.0,1.0
C00713,F,2002.0,TP.HCM,Facebook,2025-07-13,2025-05-27,2.0,13163900.0,6581950.0,256.0,47.0,4.0,4.0,TH True,1341200.0,2753000.0,0.5,2.0
C00714,F,2000.0,Buôn Ma Thuột,,,,,,,,,,,,,,,
C00715,M,1995.0,TP.HCM,Walk-in,2024-05-19,2024-05-19,1.0,14755000.0,14755000.0,676.0,0.0,2.0,2.0,Innisfree,3499000.0,7377500.0,0.0,1.0
C00716,F,1982.0,Cần Thơ,Referral,2025-09-13,2024-12-23,3.0,118929900.0,39643300.0,194.0,264.0,6.0,8.0,Adidas,2222400.0,12448000.0,0.6666666666666666,3.0
C00717,M,1998.0,Khác,TikTok,2025-12-07,2025-05-13,2.0,13199800.0,6599900.0,109.0,208.0,1.0,3.0,Adidas,1477000.0,3553000.0,0.5,2.0
C00718,F,1985.0,,Zalo,2025-05-27,2023-11-09,3.0,10321250.0,3440416.6666666665,303.0,565.0,4.0,4.0,Generic,586000.0,2153200.0,0.3333333333333333,3.0
C00719,M,2006.0,Huế,Referral,2025-07-20,2025-07-20,1.0,14295000.0,14295000.0,249.0,0.0,1.0,1.0,Adidas,2859000.0,14295000.0,0.0,1.0
C00720,F,1990.0,Nha Trang,Facebook,2025-05-31,2025-05-31,1.0,6292550.0,6292550.0,299.0,0.0,2.0,2.0,Innisfree,938500.0,3701500.0,1.0,1.0
C00721,M,1986.0,Thủ Đức,TikTok,2026-02-27,2025-07-28,5.0,40415800.0,8083160.0,27.0,214.0,5.0,7.0,Samsung,2361625.0,5215875.0,0.2,5.0
C00722,F,1987.0,Bắc Ninh,,2026-01-28,2025-11-26,2.0,9762000.0,4881000.0,57.0,63.0,3.0,4.0,Panasonic,1620333.3333333333,3469666.6666666665,0.5,2.0
C00723,Unknown,1983.0,TP.HCM,Website,2025-01-10,2025-01-10,1.0,33429000.0,33429000.0,440.0,0.0,1.0,1.0,Baseus,11143000.0,33429000.0,0.0,1.0
C00724,F,2000.0,Khác,Zalo,2024-03-18,2024-03-18,1.0,41086000.0,41086000.0,738.0,0.0,3.0,2.0,Panasonic,5692333.333333333,13695333.333333334,0.0,1.0
C00725,,2006.0,TP.HCM,TikTok,2025-11-27,2025-10-26,2.0,2533000.0,1266500.0,119.0,32.0,2.0,2.0,Panasonic,1907000.0,2533000.0,0.5,2.0
C00726,M,1984.0,Nha Trang,Walk-in,2024-09-05,2024-09-02,2.0,19119000.0,9559500.0,567.0,3.0,3.0,3.0,Anker,2171333.3333333335,9559500.0,0.0,2.0
C00727,F,2002.0,Cần Thơ,Website,2026-01-17,2024-08-11,4.0,30469000.0,7617250.0,68.0,524.0,4.0,5.0,Panasonic,1111142.857142857,4743571.428571428,0.5,4.0
C00728,F,1968.0,Buôn Ma Thuột,Google,2025-01-24,2025-01-11,2.0,20482800.0,10241400.0,426.0,13.0,1.0,3.0,Adidas,2254333.3333333335,6952000.0,0.5,2.0
C00729,,1997.0,TP.HCM,Shopee,2025-06-17,2024-11-25,3.0,11034070.0,3678023.3333333335,282.0,204.0,3.0,4.0,Sony,1460800.0,2206814.0,0.0,3.0
C00730,F,1991.0,Hà Nội,Zalo,2026-01-20,2025-04-17,2.0,57126000.0,28563000.0,65.0,278.0,5.0,4.0,Local Brand,2438142.8571428573,8160857.142857143,0.0,2.0
C00731,M,1986.0,Nha Trang,Website,2025-07-21,2025-07-21,1.0,45549000.0,45549000.0,248.0,0.0,1.0,2.0,Baseus,6369000.0,22774500.0,0.0,1.0
