customer_id,gender,birth_year,city,registration_date,acquisition_channel,birth_year_missing_flag,registration_date_clean,transaction_count,total_revenue,avg_order_value,total_discount_rate,avg_discount_rate,total_items_bought,avg_items_per_order,n_unique_stores,first_purchase_date,last_purchase_date,support_ticket_count,resolved_rate,pending_ticket_count,avg_satisfaction_score,last_support_date,campaign_count,open_rate,click_rate,total_offer_value,last_campaign_date
C00397,F,1988.0,Nha Trang,,Website,0,,10.0,83692350.0,8369235.0,1.2,0.12,78.0,7.8,8.0,2024-02-02,2026-02-14,1.0,1.0,0.0,1.0,2024-03-05,3.0,0.3333333333333333,0.3333333333333333,30000.0,2025-02-01
C00398,F,1970.0,Buôn Ma Thuột,2024-06-21,Zalo,0,2024-06-21,4.0,13413600.0,3353400.0,0.35,0.0875,15.0,3.75,4.0,2024-10-21,2026-01-01,1.0,1.0,0.0,0.0,2024-10-28,1.0,0.0,0.0,30000.0,2025-03-04
C00399,F,1972.0,Đà Nẵng,2025-03-31,Shopee,0,2025-03-31,2.0,54132500.0,27066250.0,0.1,0.05,11.0,5.5,2.0,2025-04-15,2026-02-18,1.0,0.0,1.0,0.0,2025-04-23,4.0,0.25,0.0,110000.0,2026-03-17
C00400,M,1986.0,Hà Nội,2024-11-23,Facebook,1,2024-11-23,3.0,16532000.0,5510666.666666667,0.25,0.08333333333333333,18.0,6.0,3.0,2025-09-11,2026-03-02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00401,F,1999.0,Nha Trang,2024-04-01,Shopee,0,2024-04-01,2.0,58915600.0,29457800.0,0.2,0.1,8.0,4.0,2.0,2024-10-11,2025-10-05,2.0,0.0,0.0,1.5,2024-11-14,7.0,0.42857142857142855,0.0,30000.0,2025-11-15
C00402,M,1994.0,Biên Hòa,2024-01-22,Zalo,0,2024-01-22,1.0,1488000.0,1488000.0,0.0,0.0,4.0,4.0,1.0,2024-02-12,2024-02-12,1.0,1.0,0.0,4.0,2024-02-19,1.0,0.0,0.0,0.0,2025-12-22
C00403,M,1972.0,Hà Nội,2024-03-09,Shopee,0,2024-03-09,1.0,1653000.0,1653000.0,0.05,0.05,5.0,5.0,1.0,2025-07-03,2025-07-03,0.0,0.0,0.0,0.0,,2.0,0.5,0.5,55000.0,2024-05-30
C00404,M,1980.0,Hải Phòng,2025-02-19,Google,0,2025-02-19,4.0,12191300.0,3047825.0,0.35,0.0875,15.0,3.75,4.0,2025-05-01,2026-03-19,3.0,0.6666666666666666,1.0,4.5,2025-06-10,2.0,0.5,0.0,50000.0,2025-08-10
C00405,M,1993.0,Vũng Tàu,2023-09-12,Facebook,0,2023-09-12,4.0,14075950.0,3518987.5,0.6000000000000001,0.15000000000000002,20.0,5.0,4.0,2023-12-29,2025-12-11,2.0,1.0,0.0,3.0,2024-02-21,4.0,0.75,0.5,60000.0,2025-09-09
C00406,M,1990.0,Huế,2024-02-06,TikTok,0,2024-02-06,1.0,19762400.0,19762400.0,0.3,0.3,6.0,6.0,1.0,2026-01-02,2026-01-02,0.0,0.0,0.0,0.0,,6.0,0.5,0.0,110000.0,2026-02-09
C00407,M,1968.0,Đà Nẵng,2024-12-04,Referral,0,2024-12-04,2.0,1829600.0,914800.0,0.3,0.15,12.0,6.0,2.0,2025-05-27,2026-01-01,1.0,0.0,1.0,0.0,2025-06-10,1.0,0.0,0.0,0.0,2026-03-10
C00408,,2001.0,Vũng Tàu,2024-01-26,Walk-in,0,2024-01-26,3.0,29577000.0,9859000.0,0.0,0.0,20.0,6.666666666666667,3.0,2024-10-07,2025-11-05,1.0,0.0,0.0,4.0,2024-10-28,2.0,0.5,0.0,20000.0,2024-06-24
C00409,F,1974.0,Buôn Ma Thuột,2024-01-29,TikTok,0,2024-01-29,1.0,1258000.0,1258000.0,0.0,0.0,2.0,2.0,1.0,2025-01-19,2025-01-19,1.0,1.0,0.0,2.0,2025-02-09,2.0,0.0,0.0,30000.0,2025-06-11
C00410,F,1982.0,Hà Nội,2024-07-28,Zalo,0,2024-07-28,6.0,187026350.0,31171058.333333332,0.5,0.08333333333333333,34.05,5.675,5.0,2024-12-27,2026-02-15,1.0,0.0,0.0,0.0,2025-01-13,0.0,0.0,0.0,0.0,
C00411,F,2000.0,Huế,2025-03-03,Facebook,0,2025-03-03,1.0,16360800.0,16360800.0,0.15,0.15,8.0,8.0,1.0,2025-10-06,2025-10-06,1.0,1.0,0.0,4.0,2025-11-25,2.0,0.5,0.0,200000.0,2025-07-14
C00412,F,1998.0,Biên Hòa,2024-05-18,Shopee,0,2024-05-18,5.0,153887050.0,30777410.0,0.4,0.08,39.0,7.8,5.0,2024-07-02,2026-02-09,0.0,0.0,0.0,0.0,,6.0,0.3333333333333333,0.0,105000.0,2025-12-07
C00413,M,1984.0,Nha Trang,2024-07-23,Zalo,0,2024-07-23,2.0,128045200.0,64022600.0,0.3,0.15,17.0,8.5,2.0,2025-03-11,2025-04-27,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,50000.0,2025-11-11
C00414,,1980.0,Hải Phòng,2024-12-02,Referral,0,2024-12-02,1.0,101231100.0,101231100.0,0.1,0.1,6.0,6.0,1.0,2026-01-29,2026-01-29,2.0,0.0,0.0,3.0,2026-02-15,3.0,0.3333333333333333,0.0,55000.0,2025-10-04
C00415,M,1994.0,Hà Nội,2025-05-25,Shopee,0,2025-05-25,2.0,58568000.0,29284000.0,0.0,0.0,13.0,6.5,2.0,2025-09-24,2026-03-10,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,0.0,2026-01-06
C00416,M,1989.0,Hải Phòng,2024-07-31,Referral,0,2024-07-31,1.0,35479000.0,35479000.0,0.0,0.0,9.0,9.0,1.0,2024-09-20,2024-09-20,4.0,0.5,2.0,4.0,2024-11-12,4.0,0.75,0.0,100000.0,2025-07-09
C00417,F,2006.0,TP.HCM,2023-12-26,Website,0,2023-12-26,4.0,14261000.0,3565250.0,0.0,0.0,20.0,5.0,4.0,2024-03-21,2026-02-02,1.0,0.0,1.0,0.0,2024-04-20,1.0,0.0,0.0,0.0,2026-01-18
C00418,M,1999.0,Thủ Đức,2024-06-14,TikTok,0,2024-06-14,5.0,46966800.0,9393360.0,0.55,0.11000000000000001,57.0,11.4,5.0,2024-10-16,2026-03-12,1.0,0.0,0.0,2.0,2024-12-05,2.0,0.5,0.0,0.0,2025-08-13
C00419,F,1989.0,Buôn Ma Thuột,2023-07-23,Facebook,0,2023-07-23,2.0,23579000.0,11789500.0,0.30000000000000004,0.15000000000000002,11.0,5.5,2.0,2023-12-09,2025-06-27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00420,M,2002.0,Thủ Đức,2023-08-14,TikTok,0,2023-08-14,1.0,40257000.0,40257000.0,0.0,0.0,8.0,8.0,1.0,2025-02-08,2025-02-08,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,35000.0,2025-08-05
C00421,M,1986.0,Cần Thơ,2024-10-03,Facebook,0,2024-10-03,3.0,12151300.0,4050433.3333333335,0.25,0.08333333333333333,17.0,5.666666666666667,3.0,2024-10-14,2025-12-24,1.0,0.0,1.0,0.0,2024-12-01,1.0,0.0,0.0,50000.0,2025-09-03
C00422,M,1972.0,Thủ Đức,2024-01-03,Website,0,2024-01-03,3.0,9845250.0,3281750.0,0.25,0.08333333333333333,16.0,5.333333333333333,3.0,2024-11-12,2025-10-09,1.0,0.0,0.0,4.0,2024-11-27,4.0,0.25,0.25,805000.0,2026-03-03
C00423,M,1990.0,Hải Phòng,2024-02-04,Walk-in,0,2024-02-04,5.0,92340000.0,18468000.0,0.45,0.09,28.0,5.6,5.0,2024-12-08,2025-08-22,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,10000.0,2025-12-31
C00424,F,1994.0,Bắc Ninh,2024-03-16,Walk-in,0,2024-03-16,2.0,19319900.0,9659950.0,0.3,0.15,20.0,10.0,2.0,2024-09-23,2025-05-16,1.0,1.0,0.0,4.0,2024-10-26,1.0,1.0,0.0,0.0,2024-06-30
C00425,F,1988.0,Bắc Ninh,2024-04-11,Website,0,2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,6.0,0.6666666666666666,0.16666666666666666,95000.0,2026-03-08
C00426,M,1995.0,Khác,2024-09-20,,0,2024-09-20,2.0,6453500.0,3226750.0,0.25,0.125,12.0,6.0,2.0,2024-12-20,2025-10-17,1.0,1.0,0.0,4.0,2025-01-08,3.0,0.6666666666666666,0.3333333333333333,40000.0,2025-12-04
C00427,F,1985.0,Nha Trang,2023-12-26,Facebook,0,2023-12-26,2.0,10370400.0,5185200.0,0.1,0.05,13.0,6.5,2.0,2024-05-18,2025-06-01,1.0,0.0,1.0,0.0,2024-06-26,0.0,0.0,0.0,0.0,
C00428,M,1974.0,Hà Nội,2024-12-28,,0,2024-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,5.0,0.2,0.0,70000.0,2026-03-10
C00429,F,1983.0,Đà Nẵng,2024-12-18,TikTok,0,2024-12-18,4.0,60279200.0,15069800.0,0.2,0.05,28.0,7.0,4.0,2025-02-26,2026-03-16,2.0,0.5,0.0,2.5,2025-04-08,4.0,0.25,0.0,180000.0,2025-05-23
C00430,M,1989.0,Vũng Tàu,2024-05-03,TikTok,0,2024-05-03,3.0,29535000.0,9845000.0,0.30000000000000004,0.10000000000000002,11.0,3.6666666666666665,3.0,2025-04-09,2025-05-04,1.0,1.0,0.0,4.0,2025-04-12,5.0,0.8,0.0,25000.0,2026-02-26
C00431,F,1981.0,Khác,2024-10-24,Website,0,2024-10-24,5.0,117828600.0,23565720.0,0.3,0.06,28.05,5.61,5.0,2025-05-21,2026-03-13,2.0,1.0,0.0,4.0,2025-06-13,4.0,0.75,0.25,140000.0,2025-12-15
C00432,F,1994.0,Đà Nẵng,2025-06-10,Walk-in,0,2025-06-10,1.0,372000.0,372000.0,0.0,0.0,1.0,1.0,1.0,2025-09-17,2025-09-17,2.0,0.5,0.0,4.0,2025-10-27,2.0,0.5,0.0,20000.0,2025-11-17
C00433,M,1986.0,,2023-11-21,Zalo,1,2023-11-21,1.0,4572000.0,4572000.0,0.0,0.0,3.0,3.0,1.0,2025-04-20,2025-04-20,0.0,0.0,0.0,0.0,,4.0,0.25,0.0,75000.0,2025-04-12
C00434,M,1998.0,Hà Nội,2024-12-07,Google,0,2024-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2025-12-07
C00435,M,1965.0,Nha Trang,2025-04-15,Zalo,0,2025-04-15,6.0,88731950.0,14788658.333333334,0.35000000000000003,0.05833333333333334,41.0,6.833333333333333,5.0,2025-07-11,2026-03-18,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,70000.0,2026-03-11
C00436,M,1969.0,Thủ Đức,2025-03-07,Zalo,0,2025-03-07,3.0,4915700.0,1638566.6666666667,0.55,0.18333333333333335,19.0,6.333333333333333,2.0,2025-10-02,2026-03-07,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.3333333333333333,55000.0,2025-12-27
C00437,M,1997.0,Huế,2023-06-10,Walk-in,0,2023-06-10,2.0,14993000.0,7496500.0,0.35,0.175,5.0,2.5,2.0,2025-12-10,2026-01-15,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,30000.0,2025-09-12
C00438,F,1996.0,Hà Nội,2023-08-01,Facebook,0,2023-08-01,2.0,5854500.0,2927250.0,0.25,0.125,10.0,5.0,2.0,2024-09-02,2025-03-12,2.0,0.5,0.0,2.5,2024-10-21,4.0,0.0,0.0,35000.0,2025-03-13
C00439,F,1965.0,Hà Nội,2024-11-26,Referral,0,2024-11-26,1.0,6279000.0,6279000.0,0.3,0.3,4.0,4.0,1.0,2025-05-13,2025-05-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00440,F,1966.0,Bắc Ninh,2024-11-30,Shopee,0,2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.25,0.25,20000.0,2026-03-15
C00441,M,1971.0,Bắc Ninh,2023-12-01,Zalo,0,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,5000.0,2024-02-01
C00442,M,2004.0,Bắc Ninh,2024-02-02,Referral,0,2024-02-02,4.0,37944200.0,9486050.0,0.3,0.075,29.0,7.25,3.0,2024-08-24,2025-07-11,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,10020.0,2026-02-15
C00443,F,1990.0,TP.HCM,2024-05-28,Walk-in,0,2024-05-28,3.0,20216900.0,6738966.666666667,0.25,0.08333333333333333,13.0,4.333333333333333,3.0,2024-10-30,2026-01-30,1.0,0.0,0.0,2.0,2024-12-01,2.0,0.5,0.0,20000.0,2025-03-18
C00444,F,2001.0,Hải Phòng,2024-07-20,TikTok,0,2024-07-20,3.0,48590000.0,16196666.666666666,0.1,0.03333333333333333,20.0,6.666666666666667,3.0,2025-07-28,2026-03-14,1.0,0.0,0.0,3.0,2025-08-30,2.0,0.5,0.5,0.0,2025-12-07
C00445,M,2006.0,Buôn Ma Thuột,2024-04-03,Facebook,0,2024-04-03,3.0,361323350.0,120441116.66666667,0.1,0.03333333333333333,46.0,15.333333333333334,3.0,2024-11-04,2025-12-09,0.0,0.0,0.0,0.0,,5.0,0.2,0.0,35000.0,2026-02-21
C00446,F,1989.0,Nha Trang,,Website,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.5,0.5,65000.0,2024-01-19
C00447,M,1975.0,TP.HCM,2023-07-28,Website,0,2023-07-28,3.0,41051600.0,13683866.666666666,0.3,0.09999999999999999,40.0,13.333333333333334,3.0,2023-09-24,2025-07-06,1.0,1.0,0.0,4.0,2023-10-06,0.0,0.0,0.0,0.0,
C00448,F,2001.0,TP.HCM,2024-08-18,Facebook,0,2024-08-18,3.0,225027100.0,75009033.33333333,0.05,0.016666666666666666,27.0,9.0,2.0,2025-04-02,2026-01-06,1.0,0.0,1.0,0.0,2025-05-29,2.0,0.0,0.0,60000.0,2025-12-16
C00449,M,2001.0,Huế,2024-01-22,Referral,0,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,50000.0,2025-07-09
C00450,,1982.0,Bắc Ninh,2023-07-18,Facebook,0,2023-07-18,1.0,50699000.0,50699000.0,0.0,0.0,14.0,14.0,1.0,2025-04-03,2025-04-03,0.0,0.0,0.0,0.0,,5.0,0.6,0.2,60000.0,2026-02-01
C00451,F,1966.0,Hải Phòng,2023-12-01,Zalo,0,2023-12-01,5.0,87383000.0,17476600.0,0.35,0.06999999999999999,21.0,4.2,5.0,2024-02-27,2026-02-10,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,15000.0,2025-04-26
C00452,F,1969.0,Cần Thơ,2025-05-30,Zalo,0,2025-05-30,3.0,46428500.0,15476166.666666666,0.3,0.09999999999999999,26.0,8.666666666666666,3.0,2025-09-02,2026-01-18,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,65000.0,2026-02-16
C00453,M,1986.0,Nha Trang,2024-12-29,Walk-in,1,2024-12-29,3.0,42443000.0,14147666.666666666,0.0,0.0,63.0,21.0,3.0,2025-06-06,2026-03-09,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,40000.0,2026-02-21
C00454,M,1970.0,,,Walk-in,0,,4.0,98932700.0,24733175.0,0.45,0.1125,24.0,6.0,4.0,2024-08-19,2026-02-14,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,50000.0,2025-11-21
C00455,M,1992.0,Hải Phòng,2023-07-25,Google,0,2023-07-25,4.0,121945400.0,30486350.0,0.45,0.1125,28.0,7.0,4.0,2023-12-08,2025-02-13,1.0,0.0,0.0,3.0,2024-01-02,0.0,0.0,0.0,0.0,
C00456,F,1985.0,Hà Nội,2024-05-14,Referral,0,2024-05-14,4.0,58737000.0,14684250.0,0.30000000000000004,0.07500000000000001,18.0,4.5,4.0,2024-11-14,2025-12-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00457,F,1979.0,Biên Hòa,2024-09-04,Shopee,0,2024-09-04,4.0,71840950.0,17960237.5,0.35,0.0875,47.0,11.75,3.0,2024-10-04,2025-08-04,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.0,65000.0,2026-02-01
C00458,M,2002.0,Buôn Ma Thuột,,,0,,3.0,40107300.0,13369100.0,0.2,0.06666666666666667,15.02,5.006666666666667,3.0,2025-04-27,2025-12-24,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,80000.0,2026-03-07
C00459,F,1980.0,Thủ Đức,2023-08-27,Google,0,2023-08-27,2.0,29169000.0,14584500.0,0.0,0.0,12.0,6.0,2.0,2024-07-08,2025-11-24,0.0,0.0,0.0,0.0,,3.0,0.6666666666666666,0.0,65000.0,2025-11-25
C00460,F,1974.0,Nha Trang,2023-08-24,Zalo,0,2023-08-24,1.0,73967250.0,73967250.0,0.25,0.25,12.0,12.0,1.0,2025-05-22,2025-05-22,1.0,1.0,0.0,5.0,2025-06-17,5.0,0.2,0.0,90000.0,2026-01-31
C00461,,1985.0,Biên Hòa,2025-06-27,Google,0,2025-06-27,2.0,52842550.0,26421275.0,0.05,0.025,5.0,2.5,2.0,2025-10-18,2026-03-23,1.0,1.0,0.0,5.0,2025-10-26,3.0,0.3333333333333333,0.0,30000.0,2025-12-06
C00462,M,1984.0,Huế,2023-09-02,Walk-in,0,2023-09-02,1.0,23112000.0,23112000.0,0.25,0.25,10.0,10.0,1.0,2024-11-29,2024-11-29,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,15000.0,2026-03-19
C00463,M,1973.0,,2024-03-03,Zalo,0,2024-03-03,2.0,70251000.0,35125500.0,0.25,0.125,6.0,3.0,2.0,2025-10-22,2025-10-24,2.0,0.5,0.0,2.5,2025-12-13,1.0,0.0,0.0,30000.0,2025-11-23
C00464,F,2000.0,Bắc Ninh,2024-08-15,Shopee,0,2024-08-15,4.0,68483000.0,17120750.0,0.45,0.1125,37.0,9.25,3.0,2025-01-17,2026-03-05,3.0,0.0,1.0,2.5,2025-02-16,2.0,0.5,0.0,30000.0,2025-09-02
C00465,M,1970.0,Biên Hòa,2023-09-14,Google,0,2023-09-14,6.0,168527600.0,28087933.333333332,0.15,0.024999999999999998,60.0,10.0,5.0,2023-11-04,2025-10-12,2.0,0.5,0.0,4.0,2024-01-01,4.0,0.25,0.0,0.0,2024-11-27
C00466,F,1989.0,Hà Nội,2025-02-01,Referral,0,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,60000.0,2025-12-12
C00467,F,1986.0,Thủ Đức,2024-07-28,TikTok,1,2024-07-28,3.0,3261000.0,1087000.0,0.0,0.0,8.0,2.6666666666666665,3.0,2024-08-29,2026-01-24,3.0,0.6666666666666666,1.0,5.0,2024-10-26,2.0,0.0,0.0,30050.0,2025-09-18
C00468,M,1989.0,Đà Nẵng,2025-01-06,Zalo,0,2025-01-06,1.0,31427000.0,31427000.0,0.0,0.0,7.0,7.0,1.0,2025-08-10,2025-08-10,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,40000.0,2025-09-27
C00469,F,1982.0,Huế,2024-03-02,Zalo,0,2024-03-02,5.0,80037450.0,16007490.0,0.35000000000000003,0.07,28.0,5.6,5.0,2024-03-04,2026-03-22,2.0,0.5,0.0,3.0,2024-05-03,3.0,0.3333333333333333,0.0,60000.0,2025-11-10
C00470,M,1992.0,Cần Thơ,2023-08-04,Shopee,0,2023-08-04,1.0,74110450.0,74110450.0,0.05,0.05,8.0,8.0,1.0,2024-11-30,2024-11-30,2.0,1.0,0.0,3.5,2024-12-30,2.0,0.0,0.0,15000.0,2025-12-23
C00471,F,1969.0,Biên Hòa,2024-04-02,Referral,0,2024-04-02,2.0,18146000.0,9073000.0,0.0,0.0,26.0,13.0,2.0,2024-04-26,2026-02-01,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2024-07-08
C00472,F,2003.0,Vũng Tàu,2024-02-08,TikTok,0,2024-02-08,4.0,76490000.0,19122500.0,0.0,0.0,15.0,3.75,3.0,2024-04-28,2025-08-25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00473,M,1986.0,Cần Thơ,2024-09-11,Facebook,1,2024-09-11,2.0,44682000.0,22341000.0,0.2,0.1,21.0,10.5,2.0,2025-10-02,2025-11-16,2.0,0.0,1.0,2.0,2025-11-03,4.0,0.5,0.25,10000.0,2026-03-13
C00474,F,2004.0,Nha Trang,2024-07-10,Walk-in,0,2024-07-10,2.0,6833200.0,3416600.0,0.2,0.1,9.0,4.5,2.0,2024-07-10,2025-06-09,1.0,1.0,0.0,5.0,2024-08-08,3.0,0.3333333333333333,0.0,100000.0,2026-03-08
C00475,F,1992.0,,2024-08-24,Zalo,0,2024-08-24,3.0,89016000.0,29672000.0,0.0,0.0,24.0,8.0,3.0,2024-10-12,2025-09-26,2.0,0.0,1.0,3.0,2024-11-14,4.0,0.25,0.25,130000.0,2025-08-31
C00476,F,2003.0,Thủ Đức,2024-04-03,TikTok,0,2024-04-03,6.0,37839450.0,6306575.0,0.15000000000000002,0.025000000000000005,37.0,6.166666666666667,6.0,2024-06-10,2026-03-02,1.0,1.0,0.0,4.0,2024-07-06,3.0,0.3333333333333333,0.0,0.0,2025-04-25
C00477,F,1986.0,Nha Trang,2024-10-03,Walk-in,1,2024-10-03,3.0,69272750.0,23090916.666666668,0.35,0.11666666666666665,26.0,8.666666666666666,3.0,2025-03-02,2025-12-21,2.0,0.5,0.0,2.0,2025-04-30,1.0,1.0,0.0,0.0,2025-06-30
C00478,F,2001.0,Khác,2024-03-25,TikTok,0,2024-03-25,1.0,8272000.0,8272000.0,0.0,0.0,8.0,8.0,1.0,2024-07-08,2024-07-08,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,90000.0,2026-02-12
C00479,,1982.0,Khác,2024-04-29,Shopee,0,2024-04-29,2.0,30049400.0,15024700.0,0.3,0.15,18.0,9.0,2.0,2024-10-11,2025-07-31,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,20000.0,2025-01-30
C00480,M,2001.0,Hải Phòng,,Zalo,0,,2.0,59129500.0,29564750.0,0.25,0.125,24.0,12.0,2.0,2025-01-01,2025-09-20,1.0,0.0,0.0,2.0,2025-01-31,1.0,1.0,1.0,30000.0,
C00481,M,1994.0,Thủ Đức,2025-04-29,TikTok,0,2025-04-29,1.0,470400.0,470400.0,0.2,0.2,1.0,1.0,1.0,2026-03-05,2026-03-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00482,F,1969.0,,2024-08-22,Shopee,0,2024-08-22,2.0,1205000.0,602500.0,0.0,0.0,4.0,2.0,2.0,2025-09-13,2026-01-12,3.0,0.6666666666666666,1.0,5.0,2025-11-05,2.0,0.5,0.5,35000.0,2025-11-29
C00483,F,1973.0,Buôn Ma Thuột,2025-04-20,Referral,0,2025-04-20,2.0,22655700.0,11327850.0,0.3,0.15,10.0,5.0,2.0,2025-06-21,2025-10-25,1.0,0.0,1.0,0.0,2025-07-07,2.0,0.5,0.5,30000.0,2026-01-01
C00484,F,1974.0,Thủ Đức,2024-02-03,Shopee,0,2024-02-03,2.0,9639450.0,4819725.0,0.15000000000000002,0.07500000000000001,6.0,3.0,2.0,2025-01-07,2026-03-25,1.0,1.0,0.0,5.0,2025-03-03,1.0,0.0,0.0,20000.0,2024-07-18
C00485,M,1993.0,Vũng Tàu,2024-06-21,Website,0,2024-06-21,6.0,155373350.0,25895558.333333332,0.5,0.08333333333333333,48.0,8.0,6.0,2024-10-08,2026-01-06,1.0,0.0,0.0,4.0,2024-10-31,2.0,0.0,0.0,40000.0,2025-04-20
C00486,F,1986.0,Bắc Ninh,2025-01-17,Shopee,1,2025-01-17,2.0,32517000.0,16258500.0,0.2,0.1,17.0,8.5,2.0,2025-04-04,2025-11-08,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,60000.0,2026-03-01
C00487,M,1988.0,Thủ Đức,2024-12-08,Google,0,2024-12-08,2.0,41545700.0,20772850.0,0.1,0.05,21.0,10.5,2.0,2024-12-16,2025-10-19,1.0,0.0,1.0,0.0,2025-01-19,3.0,0.0,0.0,15000.0,2025-05-27
C00488,M,1987.0,Đà Nẵng,2023-09-20,Facebook,0,2023-09-20,6.0,102724200.0,17120700.0,0.45,0.075,38.0,6.333333333333333,5.0,2023-09-23,2025-05-15,1.0,1.0,0.0,2.0,2023-10-09,3.0,0.3333333333333333,0.3333333333333333,25000.0,2025-08-02
C00489,F,1986.0,Khác,2024-12-28,Shopee,0,2024-12-28,2.0,4746500.0,2373250.0,0.15,0.075,8.0,4.0,2.0,2025-08-02,2025-10-22,2.0,0.0,1.0,0.0,2025-09-23,3.0,0.3333333333333333,0.0,35000.0,2026-02-25
C00490,M,1971.0,Cần Thơ,2023-09-17,TikTok,0,2023-09-17,1.0,7186000.0,7186000.0,0.0,0.0,7.0,7.0,1.0,2025-07-24,2025-07-24,1.0,0.0,1.0,0.0,2025-08-01,2.0,0.5,0.0,10000.0,2025-02-10
C00491,,1993.0,Biên Hòa,2024-11-04,Shopee,0,2024-11-04,2.0,16841584.0,8420792.0,0.30000000000000004,0.15000000000000002,14.03,7.015,2.0,2024-11-17,2025-11-05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00492,M,1987.0,,2024-09-17,Website,0,2024-09-17,2.0,7405000.0,3702500.0,0.0,0.0,14.0,7.0,2.0,2024-10-17,2025-03-11,3.0,0.6666666666666666,0.0,4.5,2024-12-10,3.0,0.3333333333333333,0.3333333333333333,580000.0,2026-02-20
C00493,F,1991.0,TP.HCM,2023-09-16,Google,0,2023-09-16,1.0,11018000.0,11018000.0,0.3,0.3,5.0,5.0,1.0,2024-08-15,2024-08-15,1.0,1.0,0.0,4.0,2024-09-21,0.0,0.0,0.0,0.0,
C00494,M,1987.0,Cần Thơ,,Walk-in,0,,1.0,1453000.0,1453000.0,0.0,0.0,1.0,1.0,1.0,2025-09-07,2025-09-07,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00495,M,1998.0,Huế,2024-09-09,Walk-in,0,2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,15000.0,2025-12-24
C00496,M,1993.0,Thủ Đức,2024-09-30,Website,0,2024-09-30,2.0,38006400.0,19003200.0,0.05,0.025,19.0,9.5,2.0,2025-04-18,2025-09-29,2.0,0.0,1.0,0.0,2025-05-20,4.0,0.5,0.0,40000.0,2025-11-13
C00497,M,1984.0,Hà Nội,2024-04-22,Google,0,2024-04-22,3.0,8755660.0,2918553.3333333335,0.4,0.13333333333333333,13.030000000000001,4.343333333333334,3.0,2024-05-05,2025-03-02,2.0,0.5,1.0,0.0,2024-05-11,4.0,0.25,0.0,65000.0,2025-07-22
C00498,F,2006.0,TP.HCM,2023-06-24,Zalo,0,2023-06-24,2.0,10594000.0,5297000.0,0.0,0.0,20.0,10.0,2.0,2023-08-18,2025-02-14,1.0,0.0,0.0,1.0,2023-09-09,1.0,0.0,0.0,0.0,2023-09-11
